dataset_name,idx,words,words_rationale,Partition SHAP,LIME,Integrated Gradient,LIME-LLM
sst2,287,has,0,-0.017446940914546,0.0156926702396932,0.0131885584980114,0.0
sst2,287,given,0,-0.029512395862062,0.0147769234991653,0.0435132578301744,0.0
sst2,287,us,0,-0.0013359717669297,-0.0047296910879739,-0.0174648301622095,0.0
sst2,287,in,0,-0.0017923929024931,0.0068102294941765,-0.0150567851326063,0.0
sst2,287,his,0,-0.0306948414435916,0.0069385877408323,-0.0103936972118509,0.015936934141325673
sst2,287,past,0,0.0035599132493293,0.0055119189392029,-0.001875980367351,0.0
sst2,287,two,0,-0.036080652269611,-0.018744586028338,-0.0115534556098502,0.0
sst2,287,movies,0,-0.0863046443104332,-0.0050795036535571,-0.0147175129449519,0.0
sst2,287,",",0,0.0025953343144056,0.0164450275351673,-0.0281623225090198,0.0
sst2,287,and,0,0.0126183526653011,0.0187863967077482,-0.0283893395495349,0.0
sst2,287,gibson,0,0.0437399415619227,0.0422186353956867,0.0044734034043927,0.09252651215162855
sst2,287,",",0,0.0442587207579169,0.0248191954328091,-0.0251709902314966,0.0
sst2,287,stepping,0,0.0225936790491528,0.0220701606466567,-0.0059856173418503,0.0
sst2,287,in,0,0.0179649595232002,0.0065931546645842,0.0195865275517409,0.0
sst2,287,for,0,0.0251440911482731,0.0087848195671951,-0.0029758655759456,0.015936934141325684
sst2,287,bruce,0,0.0116336324724395,0.0157506797425041,0.0042223506843424,0.004434522562892228
sst2,287,willis,0,0.0150243992222433,0.0349551065634033,0.00815959209578,0.00443452256289223
sst2,287,",",0,0.0256179191575981,-0.0165879816147328,-0.0072508160825871,0.0
sst2,287,is,0,0.0213154177578626,0.0241146670976016,-0.0591888380663059,0.015936934141325673
sst2,287,the,0,0.0197799907398974,0.0054400260977737,0.016703530531391,0.0
sst2,287,perfect,1,0.0973349263209578,0.0811953328890695,-0.0114546082235705,0.07290992806002601
sst2,287,actor,0,0.0144265412202329,-0.0018154169540011,0.0066887092686587,0.07369062886061627
sst2,287,to,0,0.0146763961966056,0.0305644955688728,-0.015529242868334,0.07369062886061627
sst2,287,take,0,0.0250274938820506,-0.0058661035359247,0.0054681300080172,0.0
sst2,287,us,0,0.0311559540441224,0.0120402670937327,0.0059864718256564,0.0
sst2,287,on,0,0.0197190687356442,0.0055976687726515,-0.01325483522981,0.09252651215162855
sst2,287,the,0,0.0086929636675957,0.0180118795659199,0.0203090428738375,0.0
sst2,287,trip,0,0.013478255381494,-0.0470827955622353,0.0259029039504712,0.0
sst2,287,.,0,-0.0009539052041346,0.0066854772912671,0.0265409384151015,0.0
sst2,302,the,0,-0.064392374556062,-0.0563208190140199,-0.0080039901787876,0.01151602551869053
sst2,302,wild,0,-0.043442931963672,0.0933364051340528,0.1230293090541975,0.0002721392145020847
sst2,302,thornberrys,0,-0.029775061824987,0.0013084313626253,0.0315142087564452,0.020662004724499892
sst2,302,movie,0,0.0125357792513527,0.008360417347895,-0.0599519186365985,0.019538989584752402
sst2,302,is,0,-0.0286303296154599,0.0713618591168388,0.0546450140594034,0.012732317179408974
sst2,302,a,0,0.0799356226453307,0.1296197695923893,0.0111701833234878,0.03374008506522065
sst2,302,jolly,1,0.0997119877740027,0.2355955253427357,-0.0344783282741124,0.018491899246938517
sst2,302,surprise,1,0.2022245164508269,0.2459537923925307,0.1933742815802278,0.012732317179408974
sst2,302,.,0,0.0271382997604312,-0.0090500699414751,0.0455667466684311,0.0
sst2,148,feels,0,-0.018297649147728,-0.0103294291081192,-0.0686812459119494,0.07198035962202304
sst2,148,too,1,-0.2149934109179357,-0.1290045432459361,0.0503442594441799,0.01685304841220682
sst2,148,formulaic,1,-0.0722290396037429,-0.0800840933328077,0.0278209598787812,0.004427020660768118
sst2,148,and,0,0.0159198790784523,-0.0199514925386752,-0.0644839840645933,0.10015244037714412
sst2,148,too,1,-0.3925546446774923,-0.2005603863853394,0.4149749576640956,0.01685304841220682
sst2,148,familiar,1,0.0143496107414403,0.0623366141402761,0.0079938834751022,0.0
sst2,148,to,0,-0.0358341863636113,-0.0656837986423195,-0.0266634328753268,0.01685304841220682
sst2,148,produce,0,-0.0410361701530289,-0.0441232213923889,0.0208667467647158,0.06289983777275505
sst2,148,the,0,-0.0207382504646797,-0.0298986834440757,0.015013381209406,0.0
sst2,148,transgressive,0,-0.0040375970144548,-0.0171536397507918,0.0004938407239173,0.0
sst2,148,thrills,0,0.0035034722126715,-0.0029218238743901,0.0546552680056932,0.06289983777275507
sst2,148,of,0,-0.0030737126970112,-0.0457998919328375,0.0272923451618148,0.09722403828131165
sst2,148,early,0,-0.0040498604894689,-0.0095960643307986,-0.0489374388650841,0.07608892867191139
sst2,148,underground,0,-0.0005997643897461,0.0075665548789089,0.0121052511015844,0.05534468860361747
sst2,148,work,0,0.0022577466170209,-0.0428527197365599,0.0068792295958068,0.050576885881727957
sst2,148,.,0,-0.0085225010828867,0.0039714995949272,0.0002777492238296,0.0
sst2,835,a,0,-0.0354680298112008,0.0136214353859031,0.0040122657463321,0.03822583244446304
sst2,835,giggle-inducing,1,-0.0097649566056749,0.0111336403403612,0.0050962864168015,0.028977581859150742
sst2,835,comedy,0,-0.0106486773872913,0.0308294751902436,-0.0851874234816439,0.0
sst2,835,with,0,0.0131683028821663,-0.0057870195606466,-0.015235585608522,0.0
sst2,835,snappy,1,0.0886053398594459,0.1229484446145713,0.0594606618939304,0.013667299118115305
sst2,835,dialogue,0,-0.0657534151157665,-0.0600528987482499,0.0298107341999309,0.0009685962533479308
sst2,835,and,0,0.0580144986960918,0.0780975117896174,-0.0129441961558608,0.0
sst2,835,winning,1,0.1186943120604197,0.1784228656231482,0.2095389938651371,0.013796127619405851
sst2,835,performances,0,0.0768792341599975,0.0446915600598225,-0.0030350111330344,0.010534180819393644
sst2,835,by,0,-0.0924843510421382,-0.0392236667718822,-0.0236910981491584,0.0
sst2,835,an,0,0.0144723560150903,-0.003981668702425,0.0370750461311462,0.010534180819393644
sst2,835,unlikely,0,-0.0138913308018402,-0.0053839463824827,0.0428410587526784,0.042720617434491306
sst2,835,team,0,0.0287117662710937,-0.0145874882304619,0.0476956264415035,0.003260705425817976
sst2,835,of,0,0.0205750112857514,-0.000827761987097,0.0107159034589912,0.0
sst2,835,oscar-winners,0,0.0233609817755962,0.0224295738178649,0.0193754809153258,0.03822583244446304
sst2,835,:,0,0.0017353492378425,0.0039471386419305,0.0027563571511824,0.0
sst2,835,susan,0,0.0035453275287596,0.0455746451895892,-0.0021110296490193,0.0
sst2,835,sarandon,0,-0.0009753386818539,0.0149826548000936,0.0142712192381859,0.0
sst2,835,and,0,-0.00341650193997,-0.0010978588145423,0.0155280742157385,0.0
sst2,835,goldie,0,0.0008403675594688,0.0069607334243687,0.0159545616626381,0.0
sst2,835,hawn,0,-0.0024069730007155,0.001062032744741,0.0011077739562461,0.0
sst2,835,.,0,-0.0012105990166433,-0.0109870347763433,0.0066399044785392,0.0
sst2,345,this,0,-0.0063172539741426,0.0206395370666002,-0.0161377651707977,0.033916791265600696
sst2,345,tenth,0,0.0302523540009828,-0.0225622858480516,0.1401567170590419,0.0
sst2,345,feature,0,0.026467988766334,0.0113652960160476,0.0498974433937471,0.033916791265600696
sst2,345,is,0,0.0196270150495191,0.0320674427949397,0.0083397511718102,0.033916791265600696
sst2,345,a,0,0.0322815965071515,0.0332537591771144,-0.0069758647405531,0.033916791265600696
sst2,345,big,1,0.0318785795928177,0.059729782270634,0.0639741315405566,0.0
sst2,345,deal,1,0.0267212999208078,0.0413165945755803,0.0080432429770871,0.011806808520150413
sst2,345,",",0,0.0560164178087713,0.0067971192921748,-0.0257486025495599,0.0
sst2,345,indeed,1,0.0264658775671183,-0.0080129358337263,-0.0076211926847802,0.005562004781233896
sst2,345,--,0,0.0366161959778571,0.0075056605913505,0.0179782102815087,0.0
sst2,345,at,0,0.0363586828407971,0.05706506576638,0.0044441829541928,0.033916791265600696
sst2,345,least,0,-0.027835075766809,-0.0601953020163776,-0.0048135892015007,0.02012070267674569
sst2,345,the,0,0.0290891174228796,0.0325594657099644,-0.0099899263771488,0.0
sst2,345,third-best,1,0.0706671452489128,0.1112747507704369,0.02040224403984,0.020120702676745688
sst2,345,",",0,0.0061233430004776,-0.0015789319265414,0.0145418751868963,0.0
sst2,345,and,0,0.0169222346941074,0.0098266883639852,-0.0072367701837574,0.011806808520150413
sst2,345,maybe,0,-0.1135435323873606,-0.0479596537744645,0.0323269140580774,0.011806808520150413
sst2,345,even,0,-0.0514058491334167,0.0125537914750845,-0.0243734885725726,0.0008488391074299135
sst2,345,a,0,-0.001585651489913,-0.0159714266446702,-0.0215223107782956,0.033916791265600696
sst2,345,notch,1,-9.458333613896002e-05,-0.0036779289566825,-0.0250900480335955,0.0
sst2,345,above,1,-0.0028673014808344,0.0120593029465429,-0.1088827711210302,0.011806808520150413
sst2,345,the,0,-0.0079004030886377,-0.0233552158544085,0.0564227636835171,0.0
sst2,345,previous,0,-0.0207362719931935,0.0323188792388785,-0.0017579986230697,0.0
sst2,345,runner-up,0,-0.0116722492345107,0.0083452743379414,0.0116178802470139,0.0
sst2,345,",",0,-0.0077452728657747,-0.0114938526541035,0.0309233604522757,0.0
sst2,345,nicholas,0,-0.0087870685208035,-0.0064868196738386,0.0020328990554288,0.011806808520150413
sst2,345,meyer,0,-0.0004736992994818,0.0035734237876296,-0.0013714029702419,0.0
sst2,345,'s,0,0.0155028124796122,0.003138784484557,0.0027024909840106,0.0
sst2,345,star,0,0.0036281420038262,0.0238743217879823,-0.0041102712523758,0.011806808520150413
sst2,345,trek,0,-9.221071053078398e-05,0.0154694258066867,0.021208500070386,0.0
sst2,345,vi,0,-0.0199895767643288,0.0154799655702986,0.0145559377746109,0.0
sst2,345,:,0,-0.0112587445853184,-0.0260025415976518,0.0105950611659207,0.0
sst2,345,the,0,-0.0113827084504925,0.0391597968891026,0.0051782064707609,0.0
sst2,345,undiscovered,0,-0.0046384158209735,0.0074087913309919,-0.0237067922892209,0.0033155612370600533
sst2,345,country,0,0.0074353438026432,0.0233996480293341,0.015622243305041,0.0
sst2,345,.,0,-0.0198676762254673,-0.0188074473635743,-0.0013709220536121,0.0
sst2,387,director,0,0.1190244434814095,0.0416293697656115,-0.0342567698650142,0.008700281606942015
sst2,387,andrew,0,-0.0124426975838767,0.0205426388842139,0.0259733934413743,0.010126968647064936
sst2,387,niccol,0,0.0067675570427804,0.0594356332725652,0.0283074573696911,0.010126968647064933
sst2,387,...,0,0.0195364616612719,0.0815527216649568,0.0058631208311177,0.0
sst2,387,demonstrates,1,0.0880636772625808,0.116867054161158,-0.0717000835828701,0.0029144069066390672
sst2,387,a,0,0.089004220446999,0.0935039358056219,0.0106637730470196,0.02238133373600418
sst2,387,wry,1,0.0916516667371232,0.0057417823785627,0.0677832251454337,0.0
sst2,387,understanding,1,0.0407931405430441,0.1399957647871943,-0.1440627518833119,0.003891504803930456
sst2,387,of,0,-0.003948948802165,-0.0137608610992168,-0.0083192945380478,0.008312167274623753
sst2,387,the,0,-0.0062534407385999,-0.0308835355694981,0.0673691159859656,0.00846698930138703
sst2,387,quirks,0,0.0675690907889313,0.0563092111439209,0.0662094530211538,0.01780584923854762
sst2,387,of,0,-0.0599205006226287,0.0371478504023747,0.0526852331726464,0.008312167274623753
sst2,387,fame,0,-0.1451723185688417,-0.0409090936632124,-0.0604630954172818,0.02238133373600418
sst2,387,.,0,-0.0313920497364644,-0.0174870680686625,-0.0496468131958033,0.0
sst2,382,a,0,-0.0111885053867612,0.0329107822246244,0.0703775656345835,0.06936450138862536
sst2,382,great,0,0.056324495057988,0.0886663285123693,0.0842333331387479,0.052604796594704344
sst2,382,ensemble,0,0.018728514849364,0.0668825627944189,-0.0360107348193929,0.06936450138862538
sst2,382,cast,0,-0.0173953246310448,-0.0687389234000897,0.0193654933265953,0.06936450138862536
sst2,382,ca,0,-0.0552505579666599,0.0145649621733746,-0.0339481240388855,0.06936450138862536
sst2,382,n't,1,-0.0127738895795258,0.0345120914889854,0.1274303130561172,0.06936450138862538
sst2,382,lift,1,-0.0475311304962098,-0.1329680968423759,-0.0328142782339747,0.05944356261013744
sst2,382,this,0,-0.0752275861815656,-0.0024058800833614,-0.0466368210407669,0.019147997118860813
sst2,382,heartfelt,0,0.055122986491101,0.0537377061498528,0.0117475901484052,0.0191479971188608
sst2,382,enterprise,0,-0.0228171914543198,-0.019653309838456,-0.0656495498600369,0.06936450138862538
sst2,382,out,0,0.015431006890651,-0.0127972040611314,-0.0424030986915396,0.05310887113837969
sst2,382,of,0,0.0183709298142726,0.00200405631948,0.0689287201059852,0.0531088711383797
sst2,382,the,0,0.0182901305779997,-0.0016943736864473,0.0315838481188016,0.0531088711383797
sst2,382,familiar,1,0.007876163771212,-0.0001196027333686,0.037972001747228,0.0191479971188608
sst2,382,.,0,-0.0193691418410641,-0.0100132984228224,0.0255406538678954,0.0
sst2,625,for,0,0.0064022999088782,0.0099713935915738,-0.0526933937264542,0.032276721788520396
sst2,625,the,0,-0.0292371561317149,0.0511781497747988,0.0807487475912748,0.0
sst2,625,most,0,-0.0551780539917429,-0.008585154077433,0.1165091195544528,0.0318150633032754
sst2,625,part,0,0.0521217746550702,-0.0072572194665282,0.0457703534043897,0.0
sst2,625,stevens,0,0.0043161893823374,0.0774615096512044,0.0438953658778053,0.06380078835583444
sst2,625,glides,1,0.0064874085305882,0.0174830618400914,0.0373735324038969,0.048382166267055056
sst2,625,through,0,0.0430239480119658,-0.0397187572185223,0.1484726989895112,0.041595908241262795
sst2,625,on,0,0.0870880156966924,0.0848223001190529,-0.0212738535374014,0.0
sst2,625,some,0,-0.0900939147741335,-0.0341149753955515,0.1002794946646034,0.11214609234960421
sst2,625,solid,1,0.1367265811613284,0.1771110896750919,-0.0143944392401591,0.07742165574254747
sst2,625,performances,0,0.0088702756718175,0.0391420941048541,0.030159258857884,0.032276721788520396
sst2,625,and,0,0.0356021492195887,0.0361704551339013,0.0648275616901838,0.014380567307045865
sst2,625,witty,1,0.1868294354018728,0.1584116307643332,-0.0171369725859206,0.026836941754671547
sst2,625,dialogue,0,-0.1204350283505929,-0.1036473153373799,-0.030958203346094,0.0016893644610728971
sst2,625,.,0,-0.0075866756801658,0.0271443440880854,0.0326189284229233,0.0
sst2,108,too,1,-0.0778010636513635,-0.1106941261063051,-0.074341386614314,0.1530463658234777
sst2,108,often,1,-0.0508466416052292,0.0004602045299027,0.0435291482757244,0.06846058545336664
sst2,108,",",0,0.0091283942671139,-0.016571054264155,0.0061665360329317,0.0
sst2,108,the,0,-0.012318892942609,-0.0110090193903161,-0.007450761794652,0.0684605854533666
sst2,108,viewer,0,-0.0315841864291723,-0.0099855431298597,0.0380165472711238,0.0
sst2,108,is,0,-0.0608726682736762,-0.0324683705027587,0.0249641216773066,0.1937256176088989
sst2,108,n't,1,-0.0164191959729082,0.0209873562931756,0.0131413058402021,0.0
sst2,108,reacting,0,-0.0284717491682628,-0.0015930844154156,0.0572105283359761,0.0
sst2,108,to,0,-0.0212692203993885,-0.0229682237233137,-0.0064679033880755,0.1530463658234777
sst2,108,humor,1,-0.0194679196207935,7.247418999856136e-05,0.072193793698343,0.0
sst2,108,so,0,-0.0381599896869754,-0.0524425462840052,-0.0131880064873391,0.05628956066651243
sst2,108,much,0,-0.0359613357594417,-0.0086514145339372,-0.1125979162183904,0.0844335263428178
sst2,108,as,0,-0.0370456151677977,-0.0165965880763139,0.008821962709011,0.03857758644052428
sst2,108,they,0,-0.0271707786090044,-0.00960706047779,0.0279235155001159,0.0684605854533666
sst2,108,are,0,-0.0138704601660378,-0.0247835803300786,-0.0016616976736202,0.06846058545336661
sst2,108,wincing,1,-0.003017413622911,0.0615800157507272,0.0228864683845753,0.021884114591612002
sst2,108,back,0,-0.0011822335655938,0.0339999981003691,-0.0411633421838997,0.0
sst2,108,in,0,0.0019223849353172,-0.0417533532285073,-0.0330266304303043,0.021884114591612002
sst2,108,repugnance,1,-0.0338779348721886,-0.0051294797618665,-0.00073887854544,0.0
sst2,108,.,0,-0.0274469533828219,-0.0222070079168181,0.0363813293392999,0.0
sst2,806,griffiths,0,-0.0004491475845278,0.0357548297510871,0.0396923593419445,0.0
sst2,806,proves,1,-0.0105219984431269,0.038977155866325,-0.0447479091174325,0.1393410838260745
sst2,806,she,0,-0.0091085459658483,-0.0320892557857304,0.0890108177779913,0.0
sst2,806,'s,0,0.0010999333535149,0.0268549481213235,0.0165604272875794,0.0
sst2,806,that,0,-0.0890124138643709,-0.0122919623830119,-0.0021587052715053,0.0219101424008873
sst2,806,rare,1,0.1170040679637673,0.0874129997253553,-0.1670776939088603,0.04266310773277525
sst2,806,luminary,1,0.2327998773543435,0.2482976818339119,0.0039219345918534,0.0016945933285366082
sst2,806,who,0,0.0153683880484518,0.0325023644922405,0.0531676855721196,0.021910142400887303
sst2,806,continually,1,0.0465976061678831,0.0824512325007306,-0.1137843953481003,0.07970013088891331
sst2,806,raises,1,0.0620930247783182,0.0640777623489911,-0.0536484509363904,0.14476719084203693
sst2,806,the,0,0.0078654931998562,0.0058691855318925,0.0327889857165111,0.12434167895066983
sst2,806,standard,1,-0.0153806879685555,-0.0453561133977043,0.1221955705456549,0.0
sst2,806,of,0,-0.0078749708623534,-0.0034217176449643,-0.0276246869688717,0.02828635800208646
sst2,806,her,0,-0.0130653450313319,0.0099297024674713,0.0069830362570203,0.0
sst2,806,profession,0,-0.0532098203014949,-0.0313511538336751,0.005525608607681,0.02828635800208646
sst2,806,.,0,-0.0167436569507761,0.0199866686558746,0.0285080329310814,0.0
sst2,745,made,0,-0.0092478683278797,-0.0122425925620823,0.0325206987698478,0.05920009949678285
sst2,745,with,0,0.0162761581746407,-0.0154315240629875,0.0644610801635802,0.014330643255277251
sst2,745,no,1,-0.2887967142298602,-0.313951054536619,-0.1619325230672511,0.07703087792361211
sst2,745,discernible,1,0.0174275356013269,0.0274647366191248,0.0616066964304707,0.15255900652729837
sst2,745,craft,1,-0.0534386567927498,0.0687166534004678,-0.029448715110305,0.0612358715529444
sst2,745,and,0,0.0105402353952609,-0.045358980342212,-0.0537678382607181,0.023619822086776567
sst2,745,monstrously,1,-0.0214543544939441,-0.0102022581937797,-0.0011476832637312,0.053014540586126715
sst2,745,sanctimonious,1,-0.0414975180004953,-0.006687341973887,0.0353818015953877,0.013776991738496327
sst2,745,in,0,-0.0045021386625975,0.0184702909146967,-0.0597938076789409,0.03545916406745217
sst2,745,dealing,0,0.001701098039949,0.0188954310672265,0.0340573391824231,0.03545916406745217
sst2,745,with,0,-0.0144843647246314,0.0201130169197032,-0.1012590647538657,0.014330643255277251
sst2,745,childhood,0,-0.0123909824000222,-0.0017847912431327,0.025337022282413,0.03853540358152426
sst2,745,loss,0,-0.0417739469614127,-0.0899429780579044,0.0836251236545798,0.0
sst2,745,.,0,-0.0218012499263217,-0.0185166208389202,0.0442194405503822,0.0
sst2,821,exciting,1,0.0174718205489909,0.1707055708350033,0.0968363236296856,0.0
sst2,821,and,0,0.0128918302233475,0.0924804299323982,0.1130413183676813,0.0
sst2,821,direct,1,0.0115815812537766,-0.0456452598339299,0.0946975899245123,0.0
sst2,821,",",0,0.0085590527596601,0.0472515456685168,0.0328515583943153,0.0
sst2,821,with,0,0.0183672367676457,0.0474167545286669,0.1139204809916083,0.03967377183211438
sst2,821,ghost,0,-0.1460708053811827,-0.0446919071494761,0.0105929132558221,0.0
sst2,821,imagery,0,0.0217355191031148,-0.0100065085502386,-0.0072031805553493,0.0
sst2,821,that,0,0.0003605605170131,0.0206827933769878,0.0526454492246407,0.014294438997722226
sst2,821,shows,0,0.092138174781564,0.0988962690112921,-0.1435634950825408,0.02310245907294441
sst2,821,just,1,-0.2602000609749493,-0.0632606516780245,0.0671417033528353,0.013059986784986592
sst2,821,enough,1,-0.0436805087006451,0.015395867435106,-0.051750489978599,0.033133673355943624
sst2,821,to,0,0.1179659503284914,-0.0317462451515045,-0.0417888476310371,0.026120784004405345
sst2,821,keep,0,0.1288509630610269,0.1312440030180139,0.0282472901805941,0.02612078400440536
sst2,821,us,0,0.0665127973194773,0.0988077441551118,-0.0004962121718979,0.013059986784986592
sst2,821,on,0,0.027178095988618,0.0249346142629659,0.017233734416302,0.013059986784986597
